Program,PTT,Satellite,Location date,Location class,Latitude,Longitude,Latitude solution 2,Longitude solution 2,Number of messages,Nbr mes > - 120 dB,Best level,Pass duration,NOPC,Location index,Frequency,Altitude,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,Message date,Compression index,1,2,3,4,5,6,7,8
6615,177846,MC,11/22/19 13:31,A,-18.99,-65.238,-18.99,-65.238,3,0,-131,99,3,6,401621669.4,2.894,975,8426,112,112,1484,11/22/19 13:30,1,142,182,2,0,55,2,1,1
6615,177846,MA,11/26/19 13:08,B,-19.011,-65.218,-19.011,-65.218,2,0,-132,100,3,0,401621665.6,2.608,12108,0,134,95,16328,11/26/19 13:07,1,147,183,0,0,35,2,1,1
6615,177846,MC,,,,,,,1,0,-132,0,,,401650000,0,,,,,,11/27/19 13:27,0,0,,,,,,,
6615,177846,MC,,,,,,,1,0,-134,0,,,401650000,0,,,,,,12/2/19 13:25,0,0,,,,,,,
6615,177846,MC,,,,,,,1,0,-132,0,,,401650000,0,,,,,,12/6/19 13:41,0,0,,,,,,,
6615,177846,MA,12/16/19 12:54,1,-19.009,-65.245,-19.009,-65.245,4,0,-132,146,2,50,401621671.8,2.921,890,7339,107,110,538,12/16/19 12:53,1,137,190,0,0,15,1,1,1
6615,177846,MA,,,,,,,1,0,-135,0,,,401650000,0,,,,,,12/20/19 13:10,1,159,197,3,0,25,1,1,1
6615,177846,MA,12/21/19 12:50,B,-18.979,-65.286,-18.979,-65.286,2,0,-135,50,3,0,401621670.8,2.887,11595,578974,232,106,12775,12/21/19 12:50,0,0,,,,,,,
6615,177846,MC,12/21/19 13:27,B,-18.974,-65.304,-18.974,-65.304,1,0,-133,0,3,8,401621665.3,2.975,10423,61390,1769,105,13240,12/21/19 13:27,1,162,205,3,0,2,2,1,129
6615,177846,MA,,,,,,,1,0,-134,0,,,401650000,0,,,,,,12/25/19 13:07,0,0,,,,,,,
6615,177846,MC,,,,,,,1,0,-132,0,,,401650000,0,,,,,,12/26/19 13:23,1,138,189,2,0,9,1,1,1
6615,177846,MC,1/5/20 13:15,B,-19.004,-65.28,-19.004,-65.28,2,0,-132,51,3,0,401621665.8,2.917,2399,43142,133,134,6777,1/5/20 13:15,0,0,,,,,,,
